ts,Lon,Lat,COx,Noise,NOx
2012-07-05 08:46:01,6.648098,46.509600,1.415,066,2.238
2012-07-05 08:46:02,6.648097,46.509598,1.407,063,2.220
2012-07-05 08:46:03,6.648098,46.509597,1.415,064,2.227
2012-07-05 08:46:04,6.648100,46.509595,1.421,060,2.223
2012-07-05 08:46:05,6.648102,46.509595,1.413,054,2.223
2012-07-05 08:46:06,6.648105,46.509597,1.421,056,2.230
2012-07-05 08:46:07,6.648110,46.509598,1.424,053,2.233
2012-07-05 08:46:08,6.648115,46.509597,1.430,050,2.219
2012-07-05 08:46:09,6.648117,46.509597,1.434,049,2.217
2012-07-05 08:46:10,6.648120,46.509595,1.454,048,2.233
2012-07-05 08:46:11,6.648123,46.509595,1.455,048,2.233
2012-07-05 08:46:12,6.648125,46.509595,1.454,050,2.233
2012-07-05 08:46:13,6.648127,46.509595,1.453,052,2.221
2012-07-05 08:46:14,6.648130,46.509593,1.442,051,2.225
2012-07-05 08:46:15,6.648130,46.509593,1.449,053,2.230
2012-07-05 08:46:16,6.648130,46.509593,1.444,061,2.231
2012-07-05 08:46:17,6.648130,46.509593,1.436,068,2.228
2012-07-05 08:46:18,6.648130,46.509593,1.433,068,2.224
2012-07-05 08:46:19,6.648130,46.509593,1.427,075,2.215
2012-07-05 08:46:20,6.648130,46.509593,1.432,081,2.217
2012-07-05 08:46:21,6.648130,46.509595,1.424,067,2.217
2012-07-05 08:46:22,6.648130,46.509595,1.421,054,2.212
2012-07-05 08:46:23,6.648130,46.509595,1.422,054,2.210
2012-07-05 08:46:24,6.648130,46.509595,1.415,055,2.208
2012-07-05 08:46:25,6.648130,46.509595,1.411,061,2.202
2012-07-05 08:46:26,6.648130,46.509595,1.422,065,2.214
2012-07-05 08:46:27,6.648132,46.509595,1.435,072,2.211
2012-07-05 08:46:28,6.648132,46.509595,1.428,072,2.214
2012-07-05 08:46:29,6.648132,46.509595,1.428,072,2.214
2012-07-05 08:46:30,6.648132,46.509595,1.424,095,2.208
2012-07-05 08:46:31,6.648132,46.509595,1.438,095,2.204
2012-07-05 08:46:32,6.648132,46.509595,1.438,065,2.200
2012-07-05 08:46:33,6.648132,46.509595,1.438,070,2.201
2012-07-05 08:46:34,6.648132,46.509595,1.457,076,2.206
2012-07-05 08:46:35,6.648132,46.509595,1.461,072,2.199
2012-07-05 08:46:36,6.648132,46.509595,1.440,062,2.211
2012-07-05 08:46:37,6.648132,46.509595,1.427,067,2.208
2012-07-05 08:46:38,6.648132,46.509595,1.423,059,2.192
2012-07-05 08:46:39,6.648132,46.509595,1.417,056,2.200
2012-07-05 08:46:40,6.648132,46.509595,1.425,054,2.196
2012-07-05 08:46:41,6.648132,46.509595,1.406,054,2.188
2012-07-05 08:46:42,6.648132,46.509595,1.410,059,2.194
2012-07-05 08:46:43,6.648132,46.509597,1.403,055,2.183
2012-07-05 08:46:44,6.648132,46.509597,1.409,056,2.183
2012-07-05 08:46:45,6.648132,46.509597,1.403,056,2.179
2012-07-05 08:46:46,6.648132,46.509597,1.407,065,2.186
2012-07-05 08:46:47,6.648132,46.509597,1.419,064,2.184
2012-07-05 08:46:48,6.648132,46.509597,1.411,058,2.175
2012-07-05 08:46:49,6.648132,46.509597,1.411,057,2.167
2012-07-05 08:46:50,6.648133,46.509597,1.412,059,2.164
2012-07-05 08:46:51,6.648133,46.509597,1.414,067,2.163
2012-07-05 08:46:52,6.648133,46.509597,1.412,067,2.167
2012-07-05 08:46:53,6.648133,46.509597,1.399,072,2.152
2012-07-05 08:46:54,6.648133,46.509597,1.406,069,2.154
2012-07-05 08:46:55,6.648133,46.509597,1.415,067,2.159
2012-07-05 08:46:56,6.648133,46.509595,1.411,076,2.153
2012-07-05 08:46:57,6.648133,46.509595,1.403,081,2.153
2012-07-05 08:46:58,6.648133,46.509595,1.413,077,2.151
2012-07-05 08:46:59,6.648133,46.509595,1.412,085,2.153
2012-07-05 08:47:00,6.648133,46.509595,1.413,084,2.146
2012-07-05 08:47:01,6.648133,46.509595,1.425,077,2.140
2012-07-05 08:47:02,6.648133,46.509595,1.432,071,2.138
2012-07-05 08:47:03,6.648133,46.509595,1.425,064,2.153
2012-07-05 08:47:04,6.648133,46.509595,1.422,063,2.144
2012-07-05 08:47:05,6.648133,46.509595,1.425,068,2.153
2012-07-05 08:47:06,6.648133,46.509595,1.411,075,2.150
2012-07-05 08:47:07,6.648133,46.509595,1.418,080,2.150
2012-07-05 08:47:08,6.648133,46.509595,1.420,082,2.150
2012-07-05 08:47:09,6.648133,46.509595,1.408,082,2.142
2012-07-05 08:47:10,6.648133,46.509595,1.408,082,2.142
2012-07-05 08:47:11,6.648133,46.509595,1.407,079,2.128
2012-07-05 08:47:12,6.648133,46.509595,1.404,078,2.126
2012-07-05 08:47:13,6.648133,46.509595,1.410,079,2.125
2012-07-05 08:47:14,6.648135,46.509595,1.414,076,2.131
2012-07-05 08:47:15,6.648135,46.509595,1.411,070,2.130
2012-07-05 08:47:16,6.648135,46.509595,1.409,067,2.134
2012-07-05 08:47:17,6.648135,46.509595,1.401,062,2.126
