ts,Lon,Lat,COx,Noise,NOx
2012-07-19 16:19:32,-118.439382,34.076732,1.502,057,0.987
2012-07-19 16:19:33,-118.439387,34.076735,1.515,057,0.988
2012-07-19 16:19:34,-118.439383,34.076738,1.507,055,0.983
2012-07-19 16:19:35,-118.439385,34.076748,1.502,069,0.990
2012-07-19 16:19:36,-118.439395,34.076743,1.510,079,0.991
2012-07-19 16:19:37,-118.439415,34.076742,1.517,075,0.997
2012-07-19 16:19:38,-118.439437,34.076742,1.519,073,0.993
2012-07-19 16:19:39,-118.439450,34.076740,1.513,071,0.994
2012-07-19 16:19:40,-118.439468,34.076738,1.509,070,0.996
2012-07-19 16:19:41,-118.439478,34.076738,1.512,062,1.003
2012-07-19 16:19:42,-118.439490,34.076737,1.514,061,1.005
2012-07-19 16:19:43,-118.439502,34.076730,1.518,056,0.998
2012-07-19 16:19:44,-118.439513,34.076738,1.510,065,1.001
2012-07-19 16:19:45,-118.439530,34.076742,1.508,059,0.999
2012-07-19 16:19:46,-118.439543,34.076745,1.511,059,1.005
2012-07-19 16:19:47,-118.439552,34.076747,1.518,057,1.007
2012-07-19 16:19:48,-118.439563,34.076748,1.518,057,1.006
2012-07-19 16:19:49,-118.439573,34.076752,1.520,065,1.005
2012-07-19 16:19:50,-118.439582,34.076752,1.515,062,1.007
2012-07-19 16:19:51,-118.439592,34.076760,1.531,066,1.013
2012-07-19 16:19:52,-118.439600,34.076762,1.530,065,1.013
2012-07-19 16:19:53,-118.439610,34.076758,1.519,063,1.007
2012-07-19 16:19:54,-118.439620,34.076758,1.519,070,1.003
2012-07-19 16:19:55,-118.439627,34.076760,1.519,058,1.006
2012-07-19 16:19:56,-118.439632,34.076758,1.522,067,1.014
2012-07-19 16:19:57,-118.439640,34.076757,1.527,067,1.014
2012-07-19 16:19:58,-118.439652,34.076758,1.520,067,1.014
2012-07-19 16:19:59,-118.439668,34.076755,1.520,068,1.011
2012-07-19 16:20:00,-118.439675,34.076753,1.522,061,1.015
2012-07-19 16:20:01,-118.439688,34.076757,1.531,068,1.018
2012-07-19 16:20:02,-118.439698,34.076757,1.524,065,1.011
2012-07-19 16:20:03,-118.439710,34.076750,1.513,063,1.011
2012-07-19 16:20:04,-118.439718,34.076755,1.500,067,1.001
2012-07-19 16:20:05,-118.439728,34.076757,1.510,068,1.006
2012-07-19 16:20:06,-118.439745,34.076757,1.512,068,0.996
2012-07-19 16:20:07,-118.439758,34.076753,1.510,070,0.994
2012-07-19 16:20:08,-118.439775,34.076758,1.510,065,0.991
2012-07-19 16:20:09,-118.439798,34.076758,1.515,066,0.985
2012-07-19 16:20:10,-118.439825,34.076760,1.525,060,0.989
2012-07-19 16:20:11,-118.439842,34.076762,1.531,061,0.986
2012-07-19 16:20:12,-118.439858,34.076762,1.539,062,0.990
2012-07-19 16:20:13,-118.439875,34.076763,1.536,066,0.985
2012-07-19 16:20:14,-118.439885,34.076763,1.551,063,0.989
2012-07-19 16:20:15,-118.439895,34.076768,1.561,067,0.984
2012-07-19 16:20:16,-118.439910,34.076770,1.544,061,0.990
2012-07-19 16:20:17,-118.439922,34.076772,1.535,063,0.985
2012-07-19 16:20:18,-118.439935,34.076772,1.528,067,0.975
2012-07-19 16:20:19,-118.439947,34.076768,1.520,068,0.978
2012-07-19 16:20:20,-118.439958,34.076763,1.514,069,0.981
2012-07-19 16:20:21,-118.439970,34.076765,1.510,071,0.983
2012-07-19 16:20:22,-118.439980,34.076770,1.506,071,0.984
2012-07-19 16:20:23,-118.439990,34.076765,1.501,068,0.977
2012-07-19 16:20:24,-118.440002,34.076762,1.506,068,0.978
2012-07-19 16:20:25,-118.440017,34.076757,1.515,068,0.984
2012-07-19 16:20:26,-118.440030,34.076753,1.527,053,0.984
2012-07-19 16:20:27,-118.440040,34.076750,1.528,056,0.984
2012-07-19 16:20:28,-118.440055,34.076742,1.512,059,0.980
2012-07-19 16:20:29,-118.440073,34.076733,1.515,059,0.981
2012-07-19 16:20:30,-118.440087,34.076730,1.522,064,0.983
2012-07-19 16:20:31,-118.440098,34.076727,1.535,057,0.980
2012-07-19 16:20:32,-118.440105,34.076723,1.539,067,0.983
2012-07-19 16:20:33,-118.440108,34.076727,1.544,068,0.985
2012-07-19 16:20:34,-118.440117,34.076727,1.539,059,0.981
2012-07-19 16:20:35,-118.440122,34.076728,1.535,055,0.981
2012-07-19 16:20:36,-118.440127,34.076725,1.530,062,0.986
2012-07-19 16:20:37,-118.440133,34.076725,1.506,066,0.982
2012-07-19 16:20:38,-118.440147,34.076725,1.508,069,0.970
2012-07-19 16:20:39,-118.440170,34.076728,1.510,066,0.974
2012-07-19 16:20:41,-118.440215,34.076728,1.508,063,0.974
2012-07-19 16:20:42,-118.440238,34.076732,1.503,066,0.976
2012-07-19 16:20:43,-118.440252,34.076735,1.506,069,0.969
2012-07-19 16:20:44,-118.440263,34.076735,1.502,069,0.958
2012-07-19 16:20:45,-118.440273,34.076733,1.507,066,0.966
2012-07-19 16:20:46,-118.440282,34.076735,1.501,063,0.969
2012-07-19 16:20:47,-118.440292,34.076733,1.500,064,0.962
2012-07-19 16:20:48,-118.440310,34.076723,1.486,055,0.964
2012-07-19 16:20:49,-118.440317,34.076720,1.493,054,0.960
2012-07-19 16:20:50,-118.440330,34.076722,1.494,059,0.963
2012-07-19 16:20:51,-118.440347,34.076718,1.485,057,0.961
2012-07-19 16:20:52,-118.440370,34.076717,1.473,056,0.952
2012-07-19 16:20:53,-118.440395,34.076717,1.483,059,0.951
2012-07-19 16:20:54,-118.440415,34.076708,1.481,062,0.961
2012-07-19 16:20:55,-118.440435,34.076705,1.491,059,0.953
2012-07-19 16:20:56,-118.440458,34.076702,1.485,058,0.955
2012-07-19 16:20:57,-118.440488,34.076697,1.490,056,0.957
2012-07-19 16:20:58,-118.440517,34.076690,1.492,056,0.960
2012-07-19 16:20:59,-118.440537,34.076692,1.496,065,0.950
2012-07-19 16:21:00,-118.440555,34.076695,1.490,065,0.945
2012-07-19 16:21:01,-118.440568,34.076702,1.489,057,0.953
2012-07-19 16:21:02,-118.440583,34.076705,1.468,053,0.907
2012-07-19 16:21:03,-118.440608,34.076695,1.470,057,0.946
2012-07-19 16:21:04,-118.440637,34.076692,1.461,056,0.945
2012-07-19 16:21:05,-118.440658,34.076688,1.467,053,0.937
2012-07-19 16:21:06,-118.440672,34.076688,1.467,059,0.942
2012-07-19 16:21:07,-118.440687,34.076690,1.475,061,0.945
2012-07-19 16:21:08,-118.440697,34.076690,1.479,052,0.952
2012-07-19 16:21:09,-118.440693,34.076687,1.495,053,0.954
2012-07-19 16:21:10,-118.440690,34.076685,1.495,054,0.962
2012-07-19 16:21:11,-118.440688,34.076683,1.505,061,0.960
2012-07-19 16:21:12,-118.440687,34.076675,1.499,068,0.970
2012-07-19 16:21:13,-118.440678,34.076660,1.502,053,0.971
2012-07-19 16:21:14,-118.440672,34.076653,1.496,063,0.963
2012-07-19 16:21:15,-118.440658,34.076642,1.491,051,0.967
2012-07-19 16:21:16,-118.440645,34.076625,1.488,052,0.960
2012-07-19 16:21:17,-118.440635,34.076608,1.490,054,0.964
2012-07-19 16:21:18,-118.440623,34.076600,1.482,052,0.961
2012-07-19 16:21:19,-118.440610,34.076590,1.474,057,0.957
2012-07-19 16:21:20,-118.440598,34.076580,1.464,059,0.922
2012-07-19 16:21:21,-118.440588,34.076572,1.480,056,0.957
2012-07-19 16:21:22,-118.440578,34.076568,1.482,063,0.953
2012-07-19 16:21:23,-118.440573,34.076568,1.483,059,0.953
2012-07-19 16:21:24,-118.440568,34.076567,1.483,058,0.958
2012-07-19 16:21:25,-118.440562,34.076558,1.490,065,0.959
2012-07-19 16:21:26,-118.440553,34.076555,1.495,059,0.954
2012-07-19 16:21:27,-118.440540,34.076543,1.502,067,0.942
2012-07-19 16:21:28,-118.440528,34.076533,1.501,065,0.945
2012-07-19 16:21:29,-118.440523,34.076528,1.494,069,0.953
2012-07-19 16:21:30,-118.440520,34.076518,1.493,056,0.957
2012-07-19 16:21:31,-118.440513,34.076518,1.489,057,0.955
2012-07-19 16:21:32,-118.440512,34.076505,1.486,065,0.920
2012-07-19 16:21:33,-118.440512,34.076495,1.493,062,0.946
2012-07-19 16:21:34,-118.440512,34.076488,1.496,062,0.949
2012-07-19 16:21:35,-118.440512,34.076477,1.494,064,0.950
2012-07-19 16:21:36,-118.440510,34.076463,1.499,060,0.940
2012-07-19 16:21:37,-118.440503,34.076455,1.499,069,0.937
2012-07-19 16:21:38,-118.440497,34.076448,1.495,063,0.952
2012-07-19 16:21:39,-118.440497,34.076433,1.486,058,0.936
2012-07-19 16:21:40,-118.440490,34.076425,1.493,062,0.933
2012-07-19 16:21:41,-118.440490,34.076418,1.493,063,0.947
2012-07-19 16:21:42,-118.440485,34.076415,1.490,057,0.949
